Iteration number: 1


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
| 12 | 2024-02-26 | 2024-02-27 |  QTO  |       0.251|       0.000|       0.000|       0.250|   No   |     987.531|   Long   | 0.000|
| 13 | 2024-02-26 | 2024-02-27 | SAUCE |       0.206|       0.000|       0.000|       0.198|   No   |     982.637|   Long   | 0.000|
| 14 | 2024-02-26 | 2024-02-28 |  PNG  |       0.470|       0.000|       0.000|       0.507|  Yes   |     989.513|   Long   | 0.000|
| 15 | 2024-02-26 | 2024-02-29 |  ANT  |       8.045|       0.000|       0.000|       8.494|  Yes   |     994.056|   Long   | 0.000|
| 16 | 2024-02-26 | 2024-02-29 | RBTC  |  53,865.500|       0.000|       0.000|  60,278.870|  Yes   |   1,004.867|   Long   | 0.000|
| 17 | 2024-02-26 | 2024-02-29 |  BTC  |  54,522.400|       0.000|       0.000|  61,198.380|  Yes   |   1,016.014|   Long   | 0.000|
| 18 | 2024-02-26 | 2024-02-29 | BTCB  |  54,562.730|       0.000|       0.000|  61,428.410|  Yes   |   1,027.496|   Long   | 0.000|
| 19 | 2024-02-26 | 2024-02-29 | INST  |       2.673|       0.000|       0.000|       2.764|  Yes   |   1,029.869|   Long   | 0.000|
| 20 | 2024-02-26 | 2024-02-29 |FRXETH |   3,174.930|       0.000|       0.000|   3,326.700|  Yes   |   1,033.616|   Long   | 0.000|
| 21 | 2024-02-29 | 2024-03-01 | ALGB  |       0.037|       0.000|       0.000|       0.034|   No   |   1,025.184|   Long   | 0.000|
| 22 | 2024-02-29 | 2024-03-02 |WSTETH |   3,891.250|       0.000|       0.000|   3,954.530|  Yes   |   1,025.865|   Long   | 0.000|
| 23 | 2024-02-29 | 2024-03-02 |JITOSOL|     137.230|       0.000|       0.000|     141.500|  Yes   |   1,028.081|   Long   | 0.000|
| 24 | 2024-02-29 | 2024-03-02 | STSOL |     146.770|       0.000|       0.000|     151.510|  Yes   |   1,030.419|   Long   | 0.000|
| 25 | 2024-02-29 | 2024-03-03 |  MLT  |       0.288|       0.000|       0.000|       0.284|   No   |   1,027.905|   Long   | 0.000|
| 26 | 2024-02-29 | 2024-03-03 |  FET  |       1.461|       0.000|       0.000|       1.775|  Yes   |   1,049.059|   Long   | 0.000|
| 27 | 2024-02-29 | 2024-03-03 |  ZBU  |       3.556|       0.000|       0.000|       3.604|  Yes   |   1,049.451|   Long   | 0.000|
| 28 | 2024-02-29 | 2024-03-03 | WNXM  |      69.870|       0.000|       0.000|      72.270|  Yes   |   1,052.002|   Long   | 0.000|
| 29 | 2024-02-29 | 2024-03-03 | ORAI  |      13.310|       0.000|       0.000|      16.610|  Yes   |   1,076.629|   Long   | 0.000|
| 30 | 2024-02-29 | 2024-03-03 | PAAL  |       0.425|       0.000|       0.000|       0.527|  Yes   |   1,100.533|   Long   | 0.000|
| 31 | 2024-03-04 | 2024-03-05 |  BTC  |  68,330.410|       0.000|       0.000|  63,801.200|   No   |   1,092.239|   Long   | 0.000|
| 32 | 2024-03-04 | 2024-03-05 | WBTC  |  68,088.040|       0.000|       0.000|  64,045.100|   No   |   1,084.704|   Long   | 0.000|
| 33 | 2024-03-04 | 2024-03-05 |FRXETH |   3,613.880|       0.000|       0.000|   3,498.620|   No   |   1,080.194|   Long   | 0.000|
| 34 | 2024-03-04 | 2024-03-05 | P2PS  |     208.150|       0.000|       0.000|     204.110|   No   |   1,077.058|   Long   | 0.000|
| 35 | 2024-03-04 | 2024-03-05 | RBTC  |  66,482.680|       0.000|       0.000|  63,809.740|   No   |   1,071.633|   Long   | 0.000|
| 36 | 2024-03-04 | 2024-03-05 |  ANT  |       9.188|       0.000|       0.000|       9.038|   No   |   1,068.842|   Long   | 0.000|
| 37 | 2024-03-04 | 2024-03-05 |  LET  |       0.003|       0.000|       0.000|       0.002|   No   |   1,043.253|   Long   | 0.000|
| 38 | 2024-03-04 | 2024-03-05 |WSTETH |   4,159.480|       0.000|       0.000|   4,090.770|   No   |   1,040.435|   Long   | 0.000|
| 39 | 2024-03-04 | 2024-03-05 | HMND  |       0.378|       0.000|       0.000|       0.342|   No   |   1,028.874|   Long   | 0.000|
| 40 | 2024-03-04 | 2024-03-09 | ETHX  |   3,605.440|       0.000|       0.000|   3,945.320|  Yes   |   1,038.248|   Long   | 0.000|
| 41 | 2024-03-08 | 2024-03-09 | GEOD  |       0.249|       0.000|       0.000|       0.232|   No   |   1,030.156|   Long   | 0.000|
| 42 | 2024-03-08 | 2024-03-09 | PAXG  |   2,135.250|       0.000|       0.000|   2,133.600|   No   |   1,029.077|   Long   | 0.000|
| 43 | 2024-03-08 | 2024-03-09 |  SNC  |       0.054|       0.000|       0.000|       0.052|   No   |   1,024.347|   Long   | 0.000|
| 44 | 2024-03-08 | 2024-03-09 |ZEDXION|       0.253|       0.000|       0.000|       0.253|   No   |   1,023.174|   Long   | 0.000|
| 45 | 2024-03-08 | 2024-03-10 |  ANT  |       9.847|       0.000|       0.000|       9.827|   No   |   1,021.961|   Long   | 0.000|
| 46 | 2024-03-08 | 2024-03-10 |  ETH  |   3,892.060|       0.000|       0.000|   3,881.190|   No   |   1,020.674|   Long   | 0.000|
| 47 | 2024-03-08 | 2024-03-10 | AGIX  |       1.205|       0.000|       0.000|       1.298|  Yes   |   1,027.586|   Long   | 0.000|
| 48 | 2024-03-08 | 2024-03-10 |  NMR  |      39.530|       0.000|       0.000|      47.670|  Yes   |   1,047.772|   Long   | 0.000|
| 49 | 2024-03-08 | 2024-03-10 |  AGI  |       0.440|       0.000|       0.000|       0.577|  Yes   |   1,078.846|   Long   | 0.000|
| 50 | 2024-03-12 | 2024-03-13 |  INJ  |      52.040|       0.000|       0.000|      48.310|   No   |   1,070.113|   Long   | 0.000|
| 51 | 2024-03-12 | 2024-03-14 |  ISP  |       0.004|       0.000|       0.000|       0.004|   No   |   1,062.855|   Long   | 0.000|
| 52 | 2024-03-12 | 2024-03-14 |ANKRETH|   4,559.660|       0.000|       0.000|   4,403.030|   No   |   1,058.149|   Long   | 0.000|
| 53 | 2024-03-12 | 2024-03-14 | BNBX  |     576.710|       0.000|       0.000|     651.350|  Yes   |   1,071.112|   Long   | 0.000|
| 54 | 2024-03-12 | 2024-03-14 | GEOD  |       0.260|       0.000|       0.000|       0.324|  Yes   |   1,096.566|   Long   | 0.000|
| 55 | 2024-03-12 | 2024-03-14 |PEPECOIN|       1.513|       0.000|       0.000|       1.724|  Yes   |   1,110.564|   Long   | 0.000|
| 56 | 2024-03-12 | 2024-03-15 |  APX  |       0.104|       0.000|       0.000|       0.149|  Yes   |   1,156.308|   Long   | 0.000|
| 57 | 2024-03-12 | 2024-03-15 |  MKR  |   2,632.230|       0.000|       0.000|   2,821.590|  Yes   |   1,163.069|   Long   | 0.000|
| 58 | 2024-03-12 | 2024-03-16 |  SOL  |     151.020|       0.000|       0.000|     181.880|  Yes   |   1,184.114|   Long   | 0.000|
| 59 | 2024-03-12 | 2024-03-18 | FRONT |       0.942|       0.000|       0.000|       1.917|  Yes   |   1,294.902|   Long   | 0.000|
| 60 | 2024-03-18 | 2024-03-19 | WELT  |       0.025|       0.000|       0.000|       0.023|   No   |   1,284.764|   Long   | 0.000|
| 61 | 2024-03-18 | 2024-03-19 | KINGY |       0.365|       0.000|       0.000|       0.314|   No   |   1,265.356|   Long   | 0.000|
| 62 | 2024-03-18 | 2024-03-19 |  APX  |       0.179|       0.000|       0.000|       0.150|   No   |   1,242.646|   Long   | 0.000|
| 63 | 2024-03-18 | 2024-03-19 | NULS  |       0.565|       0.000|       0.000|       0.472|   No   |   1,220.278|   Long   | 0.000|
| 64 | 2024-03-18 | 2024-03-19 | WAMPL |      36.940|       0.000|       0.000|      30.900|   No   |   1,198.105|   Long   | 0.000|
| 65 | 2024-03-18 | 2024-03-19 | LIME  |       0.139|       0.000|       0.000|       0.109|   No   |   1,168.834|   Long   | 0.000|
| 66 | 2024-03-21 | 2024-03-22 | CHEX  |       0.224|       0.000|       0.000|       0.198|   No   |   1,154.223|   Long   | 0.000|
| 67 | 2024-03-21 | 2024-03-22 |  MKR  |   3,379.860|       0.000|       0.000|   3,123.890|   No   |   1,144.371|   Long   | 0.000|
| 68 | 2024-03-21 | 2024-03-22 |  GRS  |       0.753|       0.000|       0.000|       0.691|   No   |   1,133.635|   Long   | 0.000|
| 69 | 2024-03-21 | 2024-03-22 |  FNZ  |       0.017|       0.000|       0.000|       0.016|   No   |   1,124.802|   Long   | 0.000|
| 70 | 2024-03-21 | 2024-03-22 | NXRA  |       0.197|       0.000|       0.000|       0.178|   No   |   1,112.736|   Long   | 0.000|
| 71 | 2024-03-21 | 2024-03-22 | CETUS |       0.156|       0.000|       0.000|       0.135|   No   |   1,095.924|   Long   | 0.000|
| 72 | 2024-03-21 | 2024-03-23 | POLYX |       0.434|       0.000|       0.000|       0.423|   No   |   1,091.773|   Long   | 0.000|
| 73 | 2024-03-21 | 2024-03-23 | EQUAL |      17.266|       0.000|       0.000|      15.262|   No   |   1,077.206|   Long   | 0.000|
| 74 | 2024-03-21 | 2024-03-25 |PEPECOIN|       2.039|       0.000|       0.000|       3.953|  Yes   |   1,185.991|   Long   | 0.000|
| 75 | 2024-03-21 | 2024-03-26 |  MX   |       4.050|       0.000|       0.000|       4.361|  Yes   |   1,193.964|   Long   | 0.000|
| 76 | 2024-04-01 | 2024-04-02 |  RIF  |       0.309|       0.000|       0.000|       0.271|   No   |   1,177.970|   Long   | 0.000|
| 77 | 2024-04-01 | 2024-04-02 | GHST  |       3.220|       0.000|       0.000|       2.805|   No   |   1,161.570|   Long   | 0.000|
| 78 | 2024-04-01 | 2024-04-02 |POKERFI|       0.002|       0.000|       0.000|       0.002|   No   |   1,126.125|   Long   | 0.000|
| 79 | 2024-04-01 | 2024-04-02 |  FNZ  |       0.021|       0.000|       0.000|       0.020|   No   |   1,121.930|   Long   | 0.000|
| 80 | 2024-04-01 | 2024-04-02 |  KOM  |       0.008|       0.000|       0.000|       0.006|   No   |   1,102.549|   Long   | 0.000|
| 81 | 2024-04-01 | 2024-04-02 |  MX   |       4.442|       0.000|       0.000|       4.316|   No   |   1,098.163|   Long   | 0.000|
| 82 | 2024-04-01 | 2024-04-02 | WCORE |       3.776|       0.000|       0.000|       3.343|   No   |   1,083.453|   Long   | 0.000|
| 83 | 2024-04-01 | 2024-04-04 | XAUT  |   2,251.080|       0.000|       0.000|   2,290.370|  Yes   |   1,084.537|   Long   | 0.000|
| 84 | 2024-04-01 | 2024-04-04 | PAXG  |   2,233.740|       0.000|       0.000|   2,270.650|  Yes   |   1,085.510|   Long   | 0.000|
| 85 | 2024-04-05 | 2024-04-06 | PAXG  |   2,317.160|       0.000|       0.000|   2,303.870|   No   |   1,083.887|   Long   | 0.000|
| 86 | 2024-04-05 | 2024-04-06 | XAUT  |   2,330.660|       0.000|       0.000|   2,329.440|   No   |   1,082.831|   Long   | 0.000|
| 87 | 2024-04-05 | 2024-04-07 |  FNZ  |       0.022|       0.000|       0.000|       0.022|   No   |   1,082.399|   Long   | 0.000|
| 88 | 2024-04-05 | 2024-04-07 |  CGO  |      74.610|       0.000|       0.000|      74.240|   No   |   1,080.861|   Long   | 0.000|
| 89 | 2024-04-05 | 2024-04-12 |  MX   |       4.524|       0.000|       0.000|       5.170|  Yes   |   1,095.372|   Long   | 0.000|
| 90 | 2024-04-30 | 2024-05-01 | ARIX  |       1.603|       0.000|       0.000|       1.374|   No   |   1,078.731|   Long   | 0.000|
| 91 | 2024-05-13 | 2024-05-14 |  TGT  |       0.047|       0.000|       0.000|       0.045|   No   |   1,072.523|   Long   | 0.000|
| 92 | 2024-05-15 | 2024-05-16 | CIND  |       0.009|       0.000|       0.000|       0.007|   No   |   1,044.406|   Long   | 0.000|
| 93 | 2024-05-15 | 2024-05-16 |  TGT  |       0.050|       0.000|       0.000|       0.050|   No   |   1,042.435|   Long   | 0.000|
| 94 | 2024-05-15 | 2024-05-16 |  LON  |       0.952|       0.000|       0.000|       0.948|   No   |   1,040.975|   Long   | 0.000|
| 95 | 2024-05-17 | 2024-05-18 | BOLT  |       0.009|       0.000|       0.000|       0.009|   No   |   1,039.510|   Long   | 0.000|
| 96 | 2024-05-17 | 2024-05-18 | CREAM |      68.760|       0.000|       0.000|      59.700|   No   |   1,024.794|   Long   | 0.000|
| 97 | 2024-05-17 | 2024-05-18 |  ABT  |       4.188|       0.000|       0.000|       4.037|   No   |   1,020.058|   Long   | 0.000|
| 98 | 2024-05-17 | 2024-05-18 |  AR   |      47.630|       0.000|       0.000|      46.920|   No   |   1,017.506|   Long   | 0.000|
| 99 | 2024-05-17 | 2024-05-19 |  TGT  |       0.052|       0.000|       0.000|       0.054|  Yes   |   1,020.410|   Long   | 0.000|
|100 | 2024-05-13 | 2024-05-21 |  INF  |     224.370|       0.000|       0.000|     214.500|   No   |   1,014.665|   Long   | 0.000|
|101 | 2024-05-20 | 2024-05-21 | RBTC  |  73,350.840|       0.000|       0.000|  73,282.910|   No   |   1,013.570|   Long   | 0.000|
|102 | 2024-05-20 | 2024-05-21 | TOWER |       0.014|       0.000|       0.000|       0.013|   No   |   1,007.563|   Long   | 0.000|
|103 | 2024-05-20 | 2024-05-21 | BOLT  |       0.012|       0.000|       0.000|       0.011|   No   |     997.225|   Long   | 0.000|
|104 | 2024-05-20 | 2024-05-22 |  XT   |       3.707|       0.000|       0.000|       3.704|   No   |     996.137|   Long   | 0.000|
|105 | 2024-05-20 | 2024-05-22 |  ABT  |       4.331|       0.000|       0.000|       4.387|  Yes   |     996.459|   Long   | 0.000|
|106 | 2024-05-20 | 2024-05-23 |  LON  |       0.971|       0.000|       0.000|       0.979|   No   |     996.272|   Long   | 0.000|
|107 | 2024-05-22 | 2024-05-23 |  ZBU  |       4.647|       0.000|       0.000|       4.582|   No   |     993.878|   Long   | 0.000|
|108 | 2024-05-22 | 2024-05-24 |  RWN  |       0.303|       0.000|       0.000|       0.296|   No   |     990.415|   Long   | 0.000|
|109 | 2024-05-27 | 2024-05-28 | TOWER |       0.014|       0.000|       0.000|       0.014|   No   |     986.721|   Long   | 0.000|
|110 | 2024-05-27 | 2024-05-28 |  SNC  |       0.068|       0.000|       0.000|       0.067|   No   |     984.244|   Long   | 0.000|
|111 | 2024-05-27 | 2024-05-28 | WNXM  |      83.840|       0.000|       0.000|      82.630|   No   |     981.824|   Long   | 0.000|
|112 | 2024-05-27 | 2024-05-28 | CHEEL |      20.563|       0.000|       0.000|      20.195|   No   |     979.060|   Long   | 0.000|
|113 | 2024-05-27 | 2024-05-28 |  RWN  |       0.351|       0.000|       0.000|       0.332|   No   |     972.740|   Long   | 0.000|
|114 | 2024-05-27 | 2024-05-29 | WOJAK |       0.001|       0.000|       0.000|       0.001|   No   |     967.458|   Long   | 0.000|
|115 | 2024-05-29 | 2024-05-31 | CHEEL |      20.316|       0.000|       0.000|      20.245|   No   |     966.151|   Long   | 0.000|
|116 | 2024-06-03 | 2024-06-07 | BNBX  |     684.200|       0.000|       0.000|     742.710|  Yes   |     973.447|   Long   | 0.000|
|117 | 2024-06-03 | 2024-06-08 |  CET  |       0.056|       0.000|       0.000|       0.066|  Yes   |     989.863|   Long   | 0.000|
|118 | 2024-07-17 | 2024-07-18 |  SRX  |       0.054|       0.000|       0.000|       0.053|   No   |     987.823|   Long   | 0.000|
|119 | 2024-07-17 | 2024-07-22 |  SNC  |       0.072|       0.000|       0.000|       0.076|  Yes   |     993.460|   Long   | 0.000|
|120 | 2024-07-22 | 2024-07-23 |ECOREAL|       0.174|       0.000|       0.000|       0.173|   No   |     991.722|   Long   | 0.000|
|121 | 2024-07-22 | 2024-07-26 | PACE  |       0.110|       0.000|       0.000|       0.196|  Yes   |   1,068.507|   Long   | 0.000|
|122 | 2024-07-31 | 2024-08-01 |  KAS  |       0.206|       0.000|       0.000|       0.202|   No   |   1,065.637|   Long   | 0.000|
|123 | 2024-07-29 | 2024-08-02 |  SRX  |       0.055|       0.000|       0.000|       0.060|  Yes   |   1,074.712|   Long   | 0.000|
|124 | 2024-10-28 | 2024-10-31 | KEKEC |       0.001|       0.000|       0.000|       0.001|  Yes   |   1,079.943|   Long   | 0.000|
|125 | 2024-10-28 | 2024-10-31 |ZEDXION|       0.276|       0.000|       0.000|       0.277|   No   |   1,079.383|   Long   | 0.000|
|126 | 2024-11-06 | 2024-11-07 | KEKEC |       0.001|       0.000|       0.000|       0.001|   No   |   1,067.171|   Long   | 0.000|
|127 | 2024-11-06 | 2024-11-07 | HUGE  |       0.001|       0.000|       0.000|       0.001|   No   |   1,064.111|   Long   | 0.000|
|128 | 2024-11-06 | 2024-11-07 |  SRX  |       0.061|       0.000|       0.000|       0.061|   No   |   1,062.235|   Long   | 0.000|
|129 | 2024-11-06 | 2024-11-08 | CETUS |       0.298|       0.000|       0.000|       0.362|  Yes   |   1,084.245|   Long   | 0.000|
|130 | 2024-11-06 | 2024-11-10 |  INF  |     236.640|       0.000|       0.000|     251.660|  Yes   |   1,090.096|   Long   | 0.000|
|131 | 2024-11-06 | 2024-11-12 |  JLP  |       3.734|       0.000|       0.000|       3.960|  Yes   |   1,095.641|   Long   | 0.000|
|132 | 2024-11-06 | 2024-11-12 |  BTC  |  75,639.080|       0.000|       0.000|  87,955.810|  Yes   |   1,112.217|   Long   | 0.000|
|133 | 2024-11-06 | 2024-11-12 | WBTC  |  75,595.720|       0.000|       0.000|  87,882.550|  Yes   |   1,128.761|   Long   | 0.000|
|134 | 2024-11-06 | 2024-11-12 | BTCB  |  75,645.480|       0.000|       0.000|  88,007.100|  Yes   |   1,145.400|   Long   | 0.000|
|135 | 2024-11-11 | 2024-11-12 |  INF  |     278.560|       0.000|       0.000|     265.670|   No   |   1,139.355|   Long   | 0.000|
|136 | 2024-11-11 | 2024-11-12 |  SOL  |     222.640|       0.000|       0.000|     212.230|   No   |   1,133.258|   Long   | 0.000|
|137 | 2024-11-11 | 2024-11-12 |  FFM  |       0.274|       0.000|       0.000|       0.030|   No   |   1,035.149|   Long   | 0.000|
|138 | 2024-11-11 | 2024-11-13 |  LQR  |       0.094|       0.000|       0.000|       0.115|  Yes   |   1,058.743|   Long   | 0.000|
|139 | 2024-11-11 | 2024-11-13 |ZEDXION|       0.308|       0.000|       0.000|       0.312|  Yes   |   1,058.994|   Long   | 0.000|
|140 | 2024-11-11 | 2024-11-15 |  NIM  |       0.002|       0.000|       0.000|       0.003|  Yes   |   1,087.228|   Long   | 0.000|
|141 | 2024-11-14 | 2024-11-15 |  OHM  |      17.780|       0.000|       0.000|      17.620|   No   |   1,085.275|   Long   | 0.000|
|142 | 2024-11-14 | 2024-11-16 | gOHM  |   4,722.010|       0.000|       0.000|   4,739.000|   No   |   1,084.656|   Long   | 0.000|
|143 | 2024-11-14 | 2024-11-18 | HASUI |       3.485|       0.000|       0.000|       3.857|  Yes   |   1,094.968|   Long   | 0.000|
|144 | 2024-11-18 | 2024-11-19 | gOHM  |   5,421.490|       0.000|       0.000|   5,391.370|   No   |   1,093.360|   Long   | 0.000|
|145 | 2024-11-18 | 2024-11-19 |  INF  |     299.930|       0.000|       0.000|     298.480|   No   |   1,091.830|   Long   | 0.000|
|146 | 2024-11-18 | 2024-11-19 |ZEDXION|       0.334|       0.000|       0.000|       0.332|   No   |   1,090.221|   Long   | 0.000|
|147 | 2024-11-18 | 2024-11-19 | STSOL |     290.070|       0.000|       0.000|     288.250|   No   |   1,088.534|   Long   | 0.000|
|148 | 2024-11-18 | 2024-11-19 |  SOL  |     239.790|       0.000|       0.000|     238.100|   No   |   1,086.762|   Long   | 0.000|
|149 | 2024-11-18 | 2024-11-19 |  ZIG  |       0.151|       0.000|       0.000|       0.144|   No   |   1,080.458|   Long   | 0.000|
|150 | 2024-11-18 | 2024-11-19 |  OHM  |      19.960|       0.000|       0.000|      19.910|   No   |   1,079.184|   Long   | 0.000|
|151 | 2024-11-18 | 2024-11-19 |  XLM  |       0.233|       0.000|       0.000|       0.232|   No   |   1,077.787|   Long   | 0.000|
|152 | 2024-11-18 | 2024-11-20 |  SRX  |       0.068|       0.000|       0.000|       0.068|   No   |   1,076.915|   Long   | 0.000|
|153 | 2024-11-18 | 2024-11-22 |  LEO  |       7.821|       0.000|       0.000|       8.522|  Yes   |   1,085.726|   Long   | 0.000|
|154 | 2024-11-21 | 2024-11-22 |  INF  |     322.340|       0.000|       0.000|     319.960|   No   |   1,083.931|   Long   | 0.000|
|155 | 2024-11-21 | 2024-11-22 | TROY  |       0.006|       0.000|       0.000|       0.005|   No   |   1,060.163|   Long   | 0.000|
|156 | 2024-11-21 | 2024-11-22 |JITOSOL|     296.690|       0.000|       0.000|     295.790|   No   |   1,058.836|   Long   | 0.000|
|157 | 2024-11-21 | 2024-11-22 |WSTUSDT|       1.044|       0.000|       0.000|       1.031|   No   |   1,056.526|   Long   | 0.000|
|158 | 2024-11-21 | 2024-11-23 |  BTC  |  98,504.730|       0.000|       0.000|  97,777.280|   No   |   1,054.731|   Long   | 0.000|
|159 | 2024-11-21 | 2024-11-23 | BTCB  |  98,519.580|       0.000|       0.000|  97,707.770|   No   |   1,052.843|   Long   | 0.000|
|160 | 2024-11-21 | 2024-11-24 | HUGE  |       0.002|       0.000|       0.000|       0.002|  Yes   |   1,063.629|   Long   | 0.000|
|161 | 2024-11-21 | 2024-11-24 |  JLP  |       4.070|       0.000|       0.000|       4.076|   No   |   1,062.798|   Long   | 0.000|
|162 | 2024-11-21 | 2024-11-25 |  MOG  |       0.000|       0.000|       0.000|       0.000|   No   |   1,025.824|   Long   | 0.000|
|163 | 2024-11-25 | 2024-11-26 | INST  |       5.736|       0.000|       0.000|       5.412|   No   |   1,019.039|   Long   | 0.000|
|164 | 2024-11-25 | 2024-11-26 |  BGB  |       1.596|       0.000|       0.000|       1.562|   No   |   1,015.834|   Long   | 0.000|
|165 | 2024-11-25 | 2024-11-26 | STRDY |       3.424|       0.000|       0.000|       2.916|   No   |     999.601|   Long   | 0.000|
|166 | 2024-11-27 | 2024-11-28 | TORN  |      19.278|       0.000|       0.000|      15.346|   No   |     978.212|   Long   | 0.000|
|167 | 2024-11-27 | 2024-11-28 | INST  |       7.232|       0.000|       0.000|       6.943|   No   |     973.209|   Long   | 0.000|
|168 | 2024-11-27 | 2024-11-28 |  DAG  |       0.089|       0.000|       0.000|       0.081|   No   |     963.467|   Long   | 0.000|
|169 | 2024-11-27 | 2024-11-28 | HUGE  |       0.002|       0.000|       0.000|       0.002|   No   |     962.371|   Long   | 0.000|
|170 | 2024-11-27 | 2024-11-28 |  VSG  |       0.006|       0.000|       0.000|       0.006|   No   |     958.483|   Long   | 0.000|
|171 | 2024-11-27 | 2024-11-28 | P2PS  |     237.530|       0.000|       0.000|     231.410|   No   |     954.907|   Long   | 0.000|
|172 | 2024-11-27 | 2024-11-28 | AAVE  |     210.360|       0.000|       0.000|     200.230|   No   |     949.094|   Long   | 0.000|
|173 | 2024-11-29 | 2024-11-30 | HBAR  |       0.178|       0.000|       0.000|       0.169|   No   |     943.317|   Long   | 0.000|
|174 | 2024-11-27 | 2024-12-01 |  XT   |       6.310|       0.000|       0.000|       6.723|  Yes   |     948.866|   Long   | 0.000|
|175 | 2024-11-27 | 2024-12-01 |VIRTUAL|       0.903|       0.000|       0.000|       1.484|  Yes   |   1,012.090|   Long   | 0.000|
|176 | 2024-11-29 | 2024-12-01 |  MOG  |       0.000|       0.000|       0.000|       0.000|   No   |     979.505|   Long   | 0.000|
|177 | 2024-11-27 | 2024-12-02 |  LQR  |       0.154|       0.000|       0.000|       0.268|  Yes   |   1,053.001|   Long   | 0.000|
|178 | 2024-11-29 | 2024-12-02 |  TEL  |       0.005|       0.000|       0.000|       0.007|  Yes   |   1,078.474|   Long   | 0.000|
|179 | 2024-11-29 | 2024-12-03 |  XRP  |       1.797|       0.000|       0.000|       2.526|  Yes   |   1,116.023|   Long   | 0.000|
|180 | 2024-11-29 | 2024-12-03 | HUGE  |       0.002|       0.000|       0.000|       0.003|  Yes   |   1,133.733|   Long   | 0.000|
|181 | 2024-11-29 | 2024-12-12 |  FXC  |       1.592|       0.000|       0.000|       1.846|  Yes   |   1,147.978|   Long   | 0.000|

key consideration 
1. wait for 2 bearish candlesticks in a row to exit position.	fixed and will try to run one more time.
2. highest price should be similar as the closeprice.

Final trading capital is:1147.978026027
Highest Capital: 1294.9019033636
Max Drawdown :-0.26705318463494
Win percentage is: 0.33701657458564
Average fee: 1.0276902690859
Average risk reward: 0
Long positions win percentage: 0.33701657458564
There's no short positions


General Information about the all iterations:
Number of iterations: 1
Average of final trading capital: 1147.978026027
Standart Deviation of final trading capital: 0

Average of risk reward ratio: 0
Standart Deviation of risk reward ratio: 0

Average of risk win percentage: 0.33701657458564
Standart Deviation of win percentage: 0

Average of max drawdown: -0.26705318463494
Standart Deviation of max drawdown: 0

Average of highest capital: 1294.9019033636
Standart Deviation of highest capital: 0


Amount of simulations where final trading capital is high gain: 0
Amount of simulations where final trading capital is medium gain: 0
Amount of simulations where final trading capital is minimum gain: 1
Amount of simulations where final trading capital is lower than initial investment: 0
