Iteration number: 1
Iteration number: 1


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
| 92 | 2022-08-14 | 2022-09-11 |  ENQ  |       0.009|       0.019|       0.005|       0.004|   No   |   2,357.122|  Short   | 0.000|
| 93 | 2022-08-23 | 2022-09-12 |  QLC  |       0.017|       0.034|       0.008|       0.008|   No   |   2,059.008|  Short   | 0.000|
| 94 | 2022-07-18 | 2022-09-15 | TIME  |      92.070|     186.000|      46.500|      59.469|  Yes   |   2,148.591|  Short   | 0.930|
| 95 | 2022-09-18 | 2022-09-19 |  FDC  |       0.001|       0.003|       0.001|       0.003|  Yes   |   2,252.844|  Short   | 0.000|
| 96 | 2022-09-08 | 2022-09-25 |  FLY  |       0.003|       0.006|       0.001|       0.006|  Yes   |   2,393.953|  Short   | 0.000|
| 97 | 2022-07-29 | 2022-09-26 | WOOP  |       0.054|       0.109|       0.027|       0.030|  Yes   |   2,520.229|  Short   | 0.001|
| 98 | 2022-08-01 | 2022-09-29 |PUNDIX |       0.745|       1.506|       0.376|       0.478|  Yes   |   2,609.726|  Short   | 0.008|
| 99 | 2022-08-06 | 2022-10-04 | PEEL  |       0.176|       0.355|       0.089|       0.099|  Yes   |   2,727.155|  Short   | 0.002|
|100 | 2022-08-06 | 2022-10-04 |  DCR  |      40.343|      81.500|      20.375|      26.334|  Yes   |   2,819.056|  Short   | 0.408|
|101 | 2022-10-05 | 2022-10-08 |  TNB  |       0.006|       0.011|       0.003|       0.011|  Yes   |   2,956.762|  Short   | 0.000|
|102 | 2022-09-12 | 2022-10-13 |  STI  |       0.021|       0.042|       0.011|       0.042|  Yes   |   3,071.087|  Short   | 0.000|
|103 | 2022-08-31 | 2022-10-29 |  KIF  |      42.793|      86.451|      21.613|      39.336|  Yes   |   3,089.030|  Short   | 0.432|
|104 | 2022-10-18 | 2022-10-31 | QANX  |       0.000|       0.001|       0.000|       0.001|  Yes   |   3,237.662|  Short   | 0.000|
|105 | 2022-10-25 | 2022-11-06 | SAFUU |       1.551|       3.134|       0.784|       0.745|   No   |   2,919.871|  Short   | 0.016|
|106 | 2022-11-03 | 2022-11-08 |  XEN  |       0.000|       0.000|       0.000|       0.000|  Yes   |   3,077.302|  Short   | 0.000|
|107 | 2022-10-24 | 2022-11-09 | LUNCH |       0.000|       0.001|       0.000|       0.001|  Yes   |   3,226.483|  Short   | 0.000|
|108 | 2022-11-10 | 2022-11-11 | CCXX  |      98.924|     199.847|      49.962|     199.668|  Yes   |   3,384.002|  Short   | 0.999|
|109 | 2022-11-20 | 2022-11-24 |  SNM  |       1.478|       2.986|       0.746|       2.977|  Yes   |   3,547.874|  Short   | 0.015|
|110 | 2022-09-28 | 2022-11-26 |  DDD  |       0.002|       0.004|       0.001|       0.001|  Yes   |   3,657.869|  Short   | 0.000|
|111 | 2022-10-01 | 2022-11-29 | RFUEL |       0.010|       0.019|       0.005|       0.006|  Yes   |   3,747.909|  Short   | 0.000|
|112 | 2022-11-29 | 2022-11-30 |  TCT  |       0.002|       0.003|       0.001|       0.003|  Yes   |   3,925.343|  Short   | 0.000|
|113 | 2022-12-02 | 2022-12-07 |  AZY  |       0.027|       0.055|       0.014|       0.013|   No   |   3,521.046|  Short   | 0.000|
|114 | 2022-10-16 | 2022-12-14 |  LTO  |       0.113|       0.227|       0.057|       0.077|  Yes   |   3,612.164|  Short   | 0.001|
|115 | 2022-10-16 | 2022-12-14 |  PHA  |       0.213|       0.429|       0.107|       0.138|  Yes   |   3,714.255|  Short   | 0.002|
|116 | 2022-11-11 | 2022-12-14 | MNDE  |       0.160|       0.323|       0.081|       0.322|  Yes   |   3,870.741|  Short   | 0.002|
|117 | 2022-12-17 | 2022-12-22 | AZIT  |       0.448|       0.905|       0.226|       0.902|  Yes   |   4,058.436|  Short   | 0.005|
|118 | 2022-10-28 | 2022-12-26 |  GXA  |       0.009|       0.018|       0.005|       0.006|  Yes   |   4,174.934|  Short   | 0.000|
|119 | 2022-11-30 | 2022-12-29 |  SWP  |       0.112|       0.226|       0.056|       0.225|  Yes   |   4,356.656|  Short   | 0.001|
|120 | 2022-11-03 | 2023-01-01 | TITAN |       0.127|       0.256|       0.064|       0.069|  Yes   |   4,499.510|  Short   | 0.001|
|121 | 2022-11-18 | 2023-01-05 | TAVA  |       0.418|       0.845|       0.211|       0.843|  Yes   |   4,663.667|  Short   | 0.004|
|122 | 2022-12-10 | 2023-01-05 |  ING  |       0.004|       0.009|       0.002|       0.009|  Yes   |   4,834.438|  Short   | 0.000|
|123 | 2022-12-25 | 2023-01-06 | CONV  |       0.002|       0.004|       0.001|       0.001|   No   |   4,417.013|  Short   | 0.000|
|124 | 2022-12-31 | 2023-01-10 | TRACE |       0.061|       0.124|       0.031|       0.124|  Yes   |   4,627.071|  Short   | 0.001|
|125 | 2022-11-20 | 2023-01-18 | AURY  |       0.565|       1.142|       0.285|       0.608|   No   |   4,594.293|  Short   | 0.006|
|126 | 2022-11-25 | 2023-01-23 | BLANK |       0.128|       0.259|       0.065|       0.132|   No   |   4,576.916|  Short   | 0.001|
|127 | 2023-02-02 | 2023-02-16 |  SNS  |       0.004|       0.008|       0.002|       0.002|   No   |   4,106.117|  Short   | 0.000|
|128 | 2023-01-17 | 2023-02-17 | OPCT  |       0.010|       0.021|       0.005|       0.005|   No   |   3,628.648|  Short   | 0.000|
|129 | 2022-12-23 | 2023-02-20 |RANKER |       0.007|       0.014|       0.004|       0.005|  Yes   |   3,753.767|  Short   | 0.000|
|130 | 2022-12-26 | 2023-02-23 |  HPB  |       0.016|       0.032|       0.008|       0.014|  Yes   |   3,797.235|  Short   | 0.000|
|131 | 2022-12-28 | 2023-02-25 | PIAS  |       0.072|       0.146|       0.037|       0.146|  Yes   |   3,999.720|  Short   | 0.001|
|132 | 2023-03-04 | 2023-03-05 | AION  |       0.018|       0.037|       0.009|       0.037|  Yes   |   4,194.478|  Short   | 0.000|
|133 | 2023-01-21 | 2023-03-09 | CRPT  |       0.186|       0.376|       0.094|       0.375|  Yes   |   4,417.301|  Short   | 0.002|
|134 | 2023-01-30 | 2023-03-09 | NFTB  |       0.034|       0.069|       0.017|       0.069|  Yes   |   4,639.454|  Short   | 0.000|
|135 | 2023-02-01 | 2023-03-09 | MEPAD |       0.007|       0.014|       0.004|       0.014|  Yes   |   4,861.441|  Short   | 0.000|
|136 | 2023-01-23 | 2023-03-23 |  SNM  |       1.057|       2.135|       0.534|       0.758|  Yes   |   4,983.398|  Short   | 0.011|
|137 | 2023-03-08 | 2023-03-23 |  MAV  |       4.059|       8.200|       2.050|       8.180|  Yes   |   5,186.927|  Short   | 0.041|
|138 | 2023-02-05 | 2023-03-30 |  BHP  |       0.206|       0.416|       0.104|       0.416|  Yes   |   5,410.989|  Short   | 0.002|
|139 | 2023-04-09 | 2023-04-10 |  JUP  |       0.005|       0.011|       0.003|       0.003|   No   |   4,849.755|  Short   | 0.000|
|140 | 2023-04-07 | 2023-04-17 |  BHO  |       0.001|       0.002|       0.001|       0.002|  Yes   |   5,112.207|  Short   | 0.000|
|141 | 2023-03-02 | 2023-04-18 | AIPAD |       0.539|       1.090|       0.272|       1.087|  Yes   |   5,306.223|  Short   | 0.005|
|142 | 2023-02-21 | 2023-04-21 | IRIS  |       0.039|       0.079|       0.020|       0.027|  Yes   |   5,415.617|  Short   | 0.000|
|143 | 2023-03-04 | 2023-04-21 |  HAO  |       0.008|       0.016|       0.004|       0.016|  Yes   |   5,609.614|  Short   | 0.000|
|144 | 2023-03-16 | 2023-04-25 |  IOI  |       0.200|       0.405|       0.101|       0.404|  Yes   |   5,845.644|  Short   | 0.002|
|145 | 2023-03-01 | 2023-04-29 | QANX  |       0.015|       0.031|       0.008|       0.009|  Yes   |   5,994.501|  Short   | 0.000|
|146 | 2023-04-11 | 2023-05-01 | TANK  |       0.012|       0.023|       0.006|       0.023|  Yes   |   6,229.668|  Short   | 0.000|
|147 | 2023-04-03 | 2023-05-02 |  ZMT  |       0.061|       0.122|       0.031|       0.122|  Yes   |   6,491.955|  Short   | 0.001|
|148 | 2023-03-16 | 2023-05-06 | BUNNY |       0.211|       0.426|       0.106|       0.425|  Yes   |   6,727.775|  Short   | 0.002|
|149 | 2023-05-03 | 2023-05-08 | WOJAK |       0.001|       0.001|       0.000|       0.001|  Yes   |   7,041.935|  Short   | 0.000|
|150 | 2023-05-06 | 2023-05-08 |PEPECOIN|       0.182|       0.367|       0.092|       0.366|  Yes   |   7,356.622|  Short   | 0.002|
|151 | 2023-05-06 | 2023-05-08 | POGAI |       0.000|       0.000|       0.000|       0.000|  Yes   |   7,671.777|  Short   | 0.000|
|152 | 2023-04-26 | 2023-05-10 | SPUME |       0.023|       0.047|       0.012|       0.047|  Yes   |   7,955.056|  Short   | 0.000|
|153 | 2023-05-11 | 2023-05-12 |MEMEME |       0.000|       0.000|       0.000|       0.000|  Yes   |   8,338.390|  Short   | 0.000|
|154 | 2023-04-28 | 2023-05-13 | LPOOL |       0.389|       0.787|       0.197|       0.785|  Yes   |   8,621.853|  Short   | 0.004|
|155 | 2023-04-09 | 2023-05-31 |  OG   |      10.552|      21.316|       5.329|      21.264|  Yes   |   8,884.313|  Short   | 0.107|
|156 | 2023-05-09 | 2023-06-01 |  ML   |       0.148|       0.300|       0.075|       0.299|  Yes   |   9,256.594|  Short   | 0.001|
|157 | 2023-04-24 | 2023-06-03 | PLCU  |   1,184.713|   2,393.360|     598.340|   2,387.745|  Yes   |   9,528.833|  Short   |11.967|
|158 | 2023-06-13 | 2023-06-14 |WASSIE |       0.000|       0.000|       0.000|       0.000|  Yes   |   9,986.217|  Short   | 0.000|
|159 | 2023-05-17 | 2023-06-16 | EMON  |       0.005|       0.009|       0.002|       0.009|  Yes   |  10,405.600|  Short   | 0.000|
|160 | 2023-06-15 | 2023-06-30 |  PSL  |       0.000|       0.001|       0.000|       0.001|  Yes   |  10,886.222|  Short   | 0.000|
|161 | 2023-06-19 | 2023-07-02 | MOTG  |       0.042|       0.085|       0.021|       0.085|  Yes   |  11,391.185|  Short   | 0.000|
|162 | 2023-06-29 | 2023-07-03 | ARAW  |       0.051|       0.103|       0.026|       0.025|   No   |  10,318.922|  Short   | 0.001|
|163 | 2023-06-19 | 2023-07-05 |  LMR  |       0.005|       0.009|       0.002|       0.002|   No   |   9,254.879|  Short   | 0.000|
|164 | 2023-06-02 | 2023-07-14 |SAUDIPEPE|       0.000|       0.000|       0.000|       0.000|  Yes   |   9,704.133|  Short   | 0.000|
|165 | 2023-07-04 | 2023-07-14 | SUTER |       0.001|       0.001|       0.000|       0.001|  Yes   |  10,206.413|  Short   | 0.000|
|166 | 2023-07-17 | 2023-07-21 |  AIE  |       0.000|       0.001|       0.000|       0.000|   No   |   9,153.543|  Short   | 0.000|
|167 | 2023-05-27 | 2023-07-25 |  CND  |       0.002|       0.005|       0.001|       0.002|  Yes   |   9,392.019|  Short   | 0.000|
|168 | 2023-06-18 | 2023-07-25 |  SKU  |       0.007|       0.014|       0.003|       0.003|   No   |   8,331.631|  Short   | 0.000|
|169 | 2023-07-05 | 2023-07-25 |  NOM  |       0.332|       0.670|       0.168|       0.668|  Yes   |   8,831.750|  Short   | 0.003|
|170 | 2023-07-20 | 2023-07-27 |GAYPEPE|       0.001|       0.001|       0.000|       0.001|  Yes   |   9,327.374|  Short   | 0.000|
|171 | 2023-05-30 | 2023-07-28 |  LM   |       0.026|       0.053|       0.013|       0.021|  Yes   |   9,492.654|  Short   | 0.000|
|172 | 2023-06-29 | 2023-08-03 | ORBR  |       0.832|       1.680|       0.420|       1.676|  Yes   |   9,997.535|  Short   | 0.008|
|173 | 2023-06-28 | 2023-08-15 |  MAV  |       0.516|       1.042|       0.261|       1.040|  Yes   |  10,502.294|  Short   | 0.005|
|174 | 2023-07-15 | 2023-09-12 | BOTX  |       0.003|       0.007|       0.002|       0.002|  Yes   |  10,916.820|  Short   | 0.000|
|175 | 2023-09-06 | 2023-09-23 |  AGI  |       0.091|       0.183|       0.046|       0.183|  Yes   |  11,426.159|  Short   | 0.001|
|176 | 2023-09-30 | 2023-10-01 | CARE  |       0.026|       0.052|       0.013|       0.052|  Yes   |  11,983.239|  Short   | 0.000|
|177 | 2023-08-20 | 2023-10-18 |  KOK  |       0.009|       0.018|       0.005|       0.006|  Yes   |  12,267.261|  Short   | 0.000|
|178 | 2023-08-21 | 2023-10-19 |  XTM  |       0.026|       0.052|       0.013|       0.018|  Yes   |  12,553.808|  Short   | 0.000|
|179 | 2023-10-30 | 2023-11-01 | DOGGY |       0.001|       0.001|       0.000|       0.000|   No   |  11,252.344|  Short   | 0.000|
|180 | 2023-09-04 | 2023-11-02 |  LGX  |       0.003|       0.006|       0.002|       0.003|  Yes   |  11,379.795|  Short   | 0.000|
|181 | 2023-09-15 | 2023-11-13 | VEMP  |       0.005|       0.011|       0.003|       0.006|   No   |  11,173.923|  Short   | 0.000|
|182 | 2023-11-16 | 2023-11-17 | CAGA  |       0.000|       0.000|       0.000|       0.000|   No   |  10,019.579|  Short   | 0.000|
|183 | 2023-11-09 | 2023-11-19 | FERC  |       0.132|       0.267|       0.067|       0.266|  Yes   |  10,571.469|  Short   | 0.001|
|184 | 2023-11-10 | 2023-11-19 |  ZF   |       0.003|       0.005|       0.001|       0.001|   No   |   9,399.460|  Short   | 0.000|
|185 | 2023-11-20 | 2023-11-29 | AIOZ  |       0.063|       0.127|       0.032|       0.030|   No   |   8,426.786|  Short   | 0.001|
|186 | 2023-10-13 | 2023-12-02 |BIGTIME|       0.210|       0.423|       0.106|       0.102|   No   |   7,192.380|  Short   | 0.002|
|187 | 2023-10-06 | 2023-12-04 | POLA  |       0.017|       0.035|       0.009|       0.013|  Yes   |   7,444.156|  Short   | 0.000|
|188 | 2023-11-24 | 2023-12-04 | RAIN  |       0.003|       0.007|       0.002|       0.002|   No   |   6,475.075|  Short   | 0.000|
|189 | 2023-10-14 | 2023-12-07 | LUCA  |       0.282|       0.570|       0.142|       0.136|   No   |   5,239.552|  Short   | 0.003|
|190 | 2023-12-01 | 2023-12-07 | PERL  |       0.010|       0.020|       0.005|       0.020|  Yes   |   5,648.295|  Short   | 0.000|
|191 | 2023-11-24 | 2023-12-08 |  DFL  |       0.002|       0.004|       0.001|       0.001|   No   |   4,680.088|  Short   | 0.000|
|192 | 2023-10-22 | 2023-12-09 |  THG  |       0.042|       0.084|       0.021|       0.020|   No   |   3,385.218|  Short   | 0.000|
|193 | 2023-12-09 | 2023-12-15 |  MNR  |       0.001|       0.002|       0.001|       0.002|  Yes   |   3,611.987|  Short   | 0.000|
|194 | 2023-11-02 | 2023-12-18 | DOGGY |       0.002|       0.003|       0.001|       0.003|  Yes   |   4,157.453|  Short   | 0.000|
|195 | 2023-10-23 | 2023-12-21 | RACA  |       0.000|       0.000|       0.000|       0.000|   No   |   3,799.625|  Short   | 0.000|
|196 | 2023-12-26 | 2023-12-28 | 1SOL  |       0.059|       0.119|       0.030|       0.118|  Yes   |   3,984.035|  Short   | 0.001|
|197 | 2023-10-31 | 2023-12-29 | VELA  |       0.772|       1.560|       0.390|       0.829|   No   |   3,866.687|  Short   | 0.008|
|198 | 2023-12-30 | 2024-01-03 |SEILOR |       0.056|       0.113|       0.028|       0.027|   No   |   3,468.342|  Short   | 0.001|
|199 | 2024-01-03 | 2024-01-04 |AMAZINGTEAM|      10.778|      21.774|       5.444|       5.270|   No   |   3,071.640|  Short   | 0.109|
|200 | 2024-01-04 | 2024-01-18 | ANML  |       0.001|       0.002|       0.001|       0.002|  Yes   |   3,239.953|  Short   | 0.000|
|201 | 2024-01-08 | 2024-01-31 |TRIVIA |       0.003|       0.006|       0.001|       0.006|  Yes   |   3,388.810|  Short   | 0.000|
|202 | 2023-12-10 | 2024-02-03 |  LIQ  |       0.004|       0.009|       0.002|       0.009|  Yes   |   3,552.955|  Short   | 0.000|
|203 | 2023-12-08 | 2024-02-05 | MYTH  |       0.497|       1.004|       0.251|       0.291|  Yes   |   3,778.360|  Short   | 0.005|
|204 | 2023-12-10 | 2024-02-07 | TURBO |       0.000|       0.001|       0.000|       0.000|  Yes   |   3,877.799|  Short   | 0.000|
|205 | 2023-12-11 | 2024-02-08 |  DOS  |       0.003|       0.006|       0.001|       0.002|  Yes   |   3,985.752|  Short   | 0.000|
|206 | 2023-12-11 | 2024-02-08 |MEMEME |       0.000|       0.000|       0.000|       0.000|  Yes   |   4,092.950|  Short   | 0.000|
|207 | 2023-12-11 | 2024-02-08 |  OKT  |      25.825|      52.171|      13.043|      16.244|  Yes   |   4,213.029|  Short   | 0.261|
|208 | 2023-12-17 | 2024-02-14 | HOPR  |       0.086|       0.174|       0.044|       0.066|  Yes   |   4,290.024|  Short   | 0.001|
|209 | 2023-12-24 | 2024-02-21 | BOBA  |       0.288|       0.582|       0.145|       0.251|  Yes   |   4,332.062|  Short   | 0.003|
|210 | 2024-02-22 | 2024-02-25 | LITHO |       0.001|       0.002|       0.001|       0.002|  Yes   |   4,542.501|  Short   | 0.000|
|211 | 2024-02-29 | 2024-03-01 |USEDCAR|       0.026|       0.052|       0.013|       0.012|   No   |   4,073.694|  Short   | 0.000|
|212 | 2024-03-07 | 2024-03-14 |FAKEAI |       0.028|       0.057|       0.014|       0.057|  Yes   |   4,270.448|  Short   | 0.000|
|213 | 2024-03-07 | 2024-03-14 | DAPPX |       0.012|       0.024|       0.006|       0.006|   No   |   3,851.170|  Short   | 0.000|
|214 | 2024-01-20 | 2024-03-19 |  UMA  |       4.613|       9.319|       2.330|       3.489|  Yes   |   3,924.376|  Short   | 0.047|
|215 | 2024-03-05 | 2024-03-19 | MICE  |       0.025|       0.051|       0.013|       0.051|  Yes   |   4,121.733|  Short   | 0.000|
|216 | 2024-03-15 | 2024-03-19 | PENG  |       1.345|       2.716|       0.679|       2.710|  Yes   |   4,308.602|  Short   | 0.014|
|217 | 2024-03-02 | 2024-03-21 |  PDA  |       0.322|       0.650|       0.162|       0.648|  Yes   |   4,506.120|  Short   | 0.003|
|218 | 2024-03-21 | 2024-03-26 |  BVT  |       0.070|       0.141|       0.035|       0.140|  Yes   |   4,715.142|  Short   | 0.001|
|219 | 2024-02-17 | 2024-03-27 |  XOR  |       0.000|       0.001|       0.000|       0.001|  Yes   |   4,923.285|  Short   | 0.000|
|220 | 2024-03-02 | 2024-03-27 |DOGWIFHAT|       0.048|       0.098|       0.024|       0.097|  Yes   |   5,120.835|  Short   | 0.000|
|221 | 2024-03-21 | 2024-03-27 |WHOREN |       0.135|       0.272|       0.068|       0.271|  Yes   |   5,329.394|  Short   | 0.001|
|222 | 2024-03-24 | 2024-03-30 |PAJAMAS|       0.003|       0.006|       0.002|       0.002|   No   |   4,868.368|  Short   | 0.000|
|223 | 2024-03-30 | 2024-04-01 | CATO  |       0.013|       0.026|       0.006|       0.026|  Yes   |   5,126.818|  Short   | 0.000|
|224 | 2024-03-29 | 2024-04-03 |  SFM  |       0.000|       0.000|       0.000|       0.000|  Yes   |   5,385.262|  Short   | 0.000|
|225 | 2024-03-30 | 2024-04-05 |  CIF  |       0.002|       0.004|       0.001|       0.004|  Yes   |   5,643.865|  Short   | 0.000|
|226 | 2024-02-09 | 2024-04-08 | ORNJ  |       0.536|       1.084|       0.271|       0.597|   No   |   5,587.478|  Short   | 0.005|
|227 | 2024-03-17 | 2024-04-13 | BOME  |       0.017|       0.035|       0.009|       0.035|  Yes   |   5,774.378|  Short   | 0.000|
|228 | 2024-04-02 | 2024-04-13 | BLERF |       0.000|       0.000|       0.000|       0.000|  Yes   |   6,023.193|  Short   | 0.000|
|229 | 2024-04-08 | 2024-04-16 |  IDV  |       0.003|       0.007|       0.002|       0.007|  Yes   |   6,297.791|  Short   | 0.000|
|230 | 2024-04-07 | 2024-04-18 |  ABL  |       0.003|       0.007|       0.002|       0.007|  Yes   |   6,573.107|  Short   | 0.000|
|231 | 2024-04-09 | 2024-04-18 | TIDE  |       0.003|       0.007|       0.002|       0.007|  Yes   |   6,843.884|  Short   | 0.000|
|232 | 2024-03-20 | 2024-04-19 |TIGRES |       3.948|       7.976|       1.994|       7.958|  Yes   |   7,053.019|  Short   | 0.040|
|233 | 2024-04-10 | 2024-04-20 |  OIN  |       0.058|       0.118|       0.029|       0.118|  Yes   |   7,324.026|  Short   | 0.001|
|234 | 2024-04-20 | 2024-04-22 | KNFT  |       0.277|       0.560|       0.140|       0.559|  Yes   |   7,666.094|  Short   | 0.003|
|235 | 2024-03-05 | 2024-04-30 | KINE  |       0.272|       0.549|       0.137|       0.548|  Yes   |   7,863.659|  Short   | 0.003|
|236 | 2024-03-04 | 2024-05-02 |  NUM  |       0.137|       0.276|       0.069|       0.087|  Yes   |   8,004.431|  Short   | 0.001|
|237 | 2024-05-02 | 2024-05-05 |  CEL  |       0.246|       0.496|       0.124|       0.118|   No   |   7,192.132|  Short   | 0.002|
|238 | 2024-05-16 | 2024-05-24 | CIND  |       0.007|       0.013|       0.003|       0.013|  Yes   |   7,540.828|  Short   | 0.000|
|239 | 2024-05-19 | 2024-05-25 |  XOR  |       0.000|       0.000|       0.000|       0.000|   No   |   6,793.784|  Short   | 0.000|
|240 | 2024-03-31 | 2024-05-29 |  OAX  |       0.302|       0.610|       0.152|       0.223|  Yes   |   6,912.302|  Short   | 0.003|
|241 | 2024-05-19 | 2024-06-01 |THAVAGE|       0.010|       0.020|       0.005|       0.020|  Yes   |   7,261.121|  Short   | 0.000|
|242 | 2024-06-04 | 2024-06-06 | ROOST |       0.022|       0.044|       0.011|       0.043|  Yes   |   7,609.586|  Short   | 0.000|
|243 | 2024-05-29 | 2024-06-09 |JUSTICE|       0.000|       0.000|       0.000|       0.000|  Yes   |   7,938.899|  Short   | 0.000|
|244 | 2024-06-09 | 2024-06-13 | ROOST |       0.029|       0.059|       0.015|       0.059|  Yes   |   8,304.589|  Short   | 0.000|
|245 | 2024-06-12 | 2024-06-16 |  BVT  |       0.039|       0.078|       0.019|       0.078|  Yes   |   8,690.265|  Short   | 0.000|
|246 | 2024-06-04 | 2024-06-21 | JULD  |       0.004|       0.008|       0.002|       0.008|  Yes   |   9,042.546|  Short   | 0.000|
|247 | 2024-06-16 | 2024-06-21 |  ZLW  |       0.005|       0.011|       0.003|       0.011|  Yes   |   9,444.602|  Short   | 0.000|
|248 | 2024-06-06 | 2024-06-23 |CRAMER |       0.001|       0.003|       0.001|       0.003|  Yes   |   9,796.803|  Short   | 0.000|
|249 | 2024-05-25 | 2024-07-04 |  CEL  |       1.142|       2.308|       0.577|       2.302|  Yes   |  10,162.887|  Short   | 0.012|
|250 | 2024-05-29 | 2024-07-14 | NEAT  |       0.114|       0.230|       0.058|       0.230|  Yes   |  10,492.432|  Short   | 0.001|
|251 | 2024-07-12 | 2024-07-20 | ROOST |       0.008|       0.016|       0.004|       0.016|  Yes   |  10,985.408|  Short   | 0.000|
|252 | 2024-07-22 | 2024-08-02 | OPSEC |       0.062|       0.126|       0.032|       0.126|  Yes   |  11,518.408|  Short   | 0.001|
|253 | 2024-08-02 | 2024-08-15 | ROOST |       0.004|       0.008|       0.002|       0.008|  Yes   |  12,051.187|  Short   | 0.000|
|254 | 2024-07-31 | 2024-08-16 | BEAT  |       0.005|       0.009|       0.002|       0.009|  Yes   |  12,584.074|  Short   | 0.000|
|255 | 2024-08-04 | 2024-08-16 | FEVR  |       0.000|       0.000|       0.000|       0.000|   No   |  11,412.882|  Short   | 0.000|
|256 | 2024-08-14 | 2024-08-17 | SHIA  |       0.000|       0.001|       0.000|       0.000|   No   |  10,230.631|  Short   | 0.000|
|257 | 2024-07-15 | 2024-09-12 |PRIMAL |       0.000|       0.000|       0.000|       0.000|   No   |  10,215.165|  Short   | 0.000|
|258 | 2024-09-04 | 2024-09-18 |ROOBEE |       0.001|       0.002|       0.000|       0.002|  Yes   |  10,711.470|  Short   | 0.000|
|259 | 2024-08-26 | 2024-10-01 | INSP  |       0.034|       0.069|       0.017|       0.069|  Yes   |  11,207.709|  Short   | 0.000|
|260 | 2024-09-30 | 2024-10-02 | TOKU  |       0.000|       0.000|       0.000|       0.000|  Yes   |  11,727.980|  Short   | 0.000|
|261 | 2024-10-01 | 2024-10-02 |CHUCHU |       0.252|       0.509|       0.127|       0.122|   No   |  10,623.755|  Short   | 0.003|
|262 | 2024-09-24 | 2024-10-13 | STRDY |       0.679|       1.372|       0.343|       0.327|   No   |   9,517.318|  Short   | 0.007|
|263 | 2024-10-04 | 2024-10-24 | WITCH |       0.150|       0.304|       0.076|       0.073|   No   |   8,422.475|  Short   | 0.002|
|264 | 2024-10-19 | 2024-10-24 |  IRL  |       0.029|       0.058|       0.014|       0.058|  Yes   |   8,883.602|  Short   | 0.000|
|265 | 2024-10-14 | 2024-10-25 | ARIX  |       0.047|       0.096|       0.024|       0.095|  Yes   |   9,345.350|  Short   | 0.000|
|266 | 2024-10-27 | 2024-10-31 | LHINU |       0.000|       0.000|       0.000|       0.000|  Yes   |   9,797.665|  Short   | 0.000|
|267 | 2024-09-09 | 2024-11-07 | WLKN  |       0.001|       0.003|       0.001|       0.001|  Yes   |  10,042.224|  Short   | 0.000|
|268 | 2024-09-27 | 2024-11-11 |  SLN  |       0.459|       0.926|       0.232|       0.924|  Yes   |  10,561.304|  Short   | 0.005|
|269 | 2024-09-25 | 2024-11-23 |  CLH  |       0.001|       0.003|       0.001|       0.001|  Yes   |  10,983.831|  Short   | 0.000|
|270 | 2024-10-08 | 2024-12-06 |  OG   |       7.995|      16.151|       4.038|       5.828|  Yes   |  11,253.358|  Short   | 0.081|
|271 | 2024-10-21 | 2024-12-19 |  PIP  |       0.031|       0.063|       0.016|       0.038|   No   |  11,036.066|  Short   | 0.000|

Final trading capital is:11036.065521405
Highest Capital: 12553.808176299
Max Drawdown :-0.75532206698636
Win percentage is: 0.77490774907749
Average fee: 4.5109237096772
Average risk reward: 0
There's no long positions
Short positions win percentage: 0.77490774907749


General Information about the all iterations:
Number of iterations: 1
Average of final trading capital: 11036.065521405
Standart Deviation of final trading capital: 0

Average of risk reward ratio: 0
Standart Deviation of risk reward ratio: 0

Average of risk win percentage: 0.77490774907749
Standart Deviation of win percentage: 0

Average of max drawdown: -0.75532206698636
Standart Deviation of max drawdown: 0

Average of highest capital: 12553.808176299
Standart Deviation of highest capital: 0


Amount of simulations where final trading capital is high gain: 1
Amount of simulations where final trading capital is medium gain: 1
Amount of simulations where final trading capital is minimum gain: 1
Amount of simulations where final trading capital is lower than initial investment: 0
Iteration number: 1
Iteration number: 2


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
+----------------------------------------------------------------------------------------------------------------------------------+
| 1  | 2021-11-02 | 2021-11-03 |  CAT  |       1.608|       3.249|       0.812|       3.240|  Yes   |   1,048.458|  Short   | 0.016|
| 2  | 2021-11-03 | 2021-11-10 | CEEK  |       0.247|       0.498|       0.125|       0.119|   No   |     945.132|  Short   | 0.002|
| 3  | 2021-11-22 | 2021-11-24 | REPO  |       0.272|       0.550|       0.137|       0.134|   No   |     848.379|  Short   | 0.003|
| 4  | 2021-11-03 | 2021-12-03 | SHOPX |       0.213|       0.429|       0.107|       0.428|  Yes   |     896.854|  Short   | 0.002|
| 5  | 2021-11-10 | 2021-12-03 | TOOLS |       0.169|       0.342|       0.086|       0.341|  Yes   |     947.715|  Short   | 0.002|
| 6  | 2021-11-04 | 2021-12-04 |  PAY  |       0.105|       0.211|       0.053|       0.211|  Yes   |     998.530|  Short   | 0.001|
| 7  | 2021-11-08 | 2021-12-04 | RAGE  |       0.028|       0.057|       0.014|       0.057|  Yes   |   1,049.320|  Short   | 0.000|
